time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-27T16:00:32.130Z,44.3578333,-115.163,9.14,2.03,ml,9,88,0.314,0.24,mb,mb80413459,2020-04-27T22:25:05.560Z,"72km ESE of Cascade, Idaho",earthquake,0.59,1.58,0.149,5,reviewed,mb,mb
2020-04-27T15:58:46.010Z,35.7496667,-117.5761667,8.15,2.44,ml,32,56,0.06818,0.15,ci,ci39407448,2020-04-27T16:09:49.040Z,"16km W of Searles Valley, CA",earthquake,0.22,0.68,0.184,25,automatic,ci,ci
2020-04-27T15:53:28.150Z,44.3361667,-115.192,7.62,2.42,ml,10,71,0.285,0.17,mb,mb80413454,2020-04-27T22:18:50.280Z,"70km ESE of Cascade, Idaho",earthquake,0.48,1.5,0.325,6,reviewed,mb,mb
2020-04-27T15:45:13.470Z,34.848,-118.4166667,11.04,1.13,ml,25,56,0.1447,0.18,ci,ci39407432,2020-04-27T15:48:53.002Z,"19km ENE of Neenach, CA",earthquake,0.32,0.62,0.156,23,automatic,ci,ci
2020-04-27T15:42:26.010Z,33.5066667,-116.5095,10.04,0.58,ml,19,61,0.05379,0.12,ci,ci39407424,2020-04-27T20:14:42.306Z,"16km ESE of Anza, CA",earthquake,0.26,0.5,0.122,14,reviewed,ci,ci
2020-04-27T15:40:18.390Z,32.5406667,-115.2321667,15.14,1.78,ml,18,122,0.1356,0.23,ci,ci39407416,2020-04-28T20:13:25.992Z,"12km ESE of Puebla, B.C., MX",earthquake,0.45,0.8,0.306,13,reviewed,ci,ci
2020-04-27T15:37:57.000Z,35.7821667,-117.5908333,6.34,0.96,ml,12,147,0.03394,0.18,ci,ci39407408,2020-04-27T15:41:28.894Z,"17km W of Searles Valley, CA",earthquake,0.49,0.64,0.193,9,automatic,ci,ci
2020-04-27T15:31:13.740Z,35.6818333,-117.4781667,14.05,1.17,ml,11,167,0.1652,0.17,ci,ci39407400,2020-04-27T20:15:30.008Z,"12km SW of Searles Valley, CA",earthquake,0.66,1.26,0.21,12,reviewed,ci,ci
2020-04-27T15:27:50.855Z,37.0184,-116.3868,8.2,-0.2,ml,10,116.81,0.086,0.1319,nn,nn00723802,2020-04-28T02:08:23.254Z,"35km ENE of Beatty, Nevada",earthquake,,2.5,0.38,7,reviewed,nn,nn
2020-04-27T15:23:55.040Z,35.6636667,-117.488,1.93,1.26,ml,19,107,0.1711,0.17,ci,ci39407392,2020-04-27T15:34:27.700Z,"14km SSW of Searles Valley, CA",earthquake,0.36,1.18,0.181,17,automatic,ci,ci
2020-04-27T15:20:13.940Z,36.5721,-116.9727,4.7,0.3,ml,8,211.38,0.153,0.1298,nn,nn00723826,2020-04-28T02:08:46.502Z,"41km SSW of Beatty, Nevada",earthquake,,5.4,0.13,4,reviewed,nn,nn
2020-04-27T15:15:53.655Z,63.8627,-149.2011,112.1,1.6,ml,,,,0.57,ak,ak0205fefs59,2020-04-27T15:23:24.305Z,"11km W of Healy, Alaska",earthquake,,1,,,automatic,ak,ak
2020-04-27T15:14:04.620Z,19.1900005,-155.4616699,36.22,1.87,md,42,150,0.06794,0.09,hv,hv71491062,2020-04-27T15:18:30.390Z,"2km SE of Pahala, Hawaii",earthquake,0.74,1.21,0.01,5,automatic,hv,hv
2020-04-27T15:07:01.140Z,38.8273315,-122.8069992,1.97,0.56,md,8,74,0.004606,0,nc,nc73377400,2020-04-27T17:19:04.414Z,"7km NW of The Geysers, CA",earthquake,0.36,1.3,,1,automatic,nc,nc
2020-04-27T15:03:46.880Z,33.4976667,-116.503,8.5,0.7,ml,24,58,0.0641,0.17,ci,ci39407384,2020-04-27T20:16:04.013Z,"17km ESE of Anza, CA",earthquake,0.28,0.64,0.149,17,reviewed,ci,ci
2020-04-27T15:03:37.786Z,62.976,-149.8405,85.8,1.4,ml,,,,0.46,ak,ak0205fed6ej,2020-04-27T15:15:51.390Z,"64km SW of Cantwell, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-04-27T14:49:23.560Z,44.2676667,-115.1145,6.02,2.5,ml,11,68,0.279,0.19,mb,mb80413434,2020-04-27T21:55:37.220Z,"75km WSW of Challis, Idaho",earthquake,0.47,1.29,0.091,12,reviewed,mb,mb
2020-04-27T14:47:30.380Z,32.9996667,-116.4058333,10.13,0.66,ml,17,84,0.09714,0.19,ci,ci39407368,2020-04-27T14:51:08.861Z,"20km ESE of Julian, CA",earthquake,0.43,0.93,0.182,2,automatic,ci,ci
2020-04-27T14:27:41.710Z,33.5011667,-116.4965,9.69,0.49,ml,15,60,0.06314,0.13,ci,ci39407360,2020-04-27T14:31:21.499Z,"18km ESE of Anza, CA",earthquake,0.26,0.68,0.187,9,automatic,ci,ci
2020-04-27T14:24:56.869Z,36.23866667,-95.79966667,0,1.45,ml,47,120,0.2474514416,0.29,ok,ok2020igwk,2020-04-27T17:48:13.592Z,"6km SE of Owasso, Oklahoma",quarry blast,,0.3,0.2,8,reviewed,ok,ok
2020-04-27T14:08:50.517Z,-22.4071,-67.6005,168.64,4.2,mb,,112,0.761,0.75,us,us60009d90,2020-04-27T14:43:07.040Z,"84km NE of San Pedro de Atacama, Chile",earthquake,11,6.1,0.304,4,reviewed,us,us
2020-04-27T14:04:56.582Z,-5.5045,132.151,77.68,4.3,mb,,126,2.57,0.89,us,us60009d92,2020-04-27T15:13:29.040Z,"68km WNW of Tual, Indonesia",earthquake,11.7,11.6,0.267,4,reviewed,us,us
2020-04-27T13:54:06.522Z,61.7153,-146.7289,34.9,1.4,ml,,,,0.57,ak,ak0205fdh6b0,2020-04-27T14:00:46.594Z,"68km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-27T13:54:03.090Z,38.8429985,-122.8136673,1.05,0.57,md,9,79,0.01388,0.01,nc,nc73377390,2020-04-27T14:30:03.094Z,"8km WNW of Cobb, CA",earthquake,0.37,1.6,,1,automatic,nc,nc
2020-04-27T13:52:59.790Z,38.8419991,-122.8130035,0.81,0.83,md,14,73,0.01784,0.01,nc,nc73377380,2020-04-27T16:11:02.703Z,"8km WNW of Cobb, CA",earthquake,0.22,0.67,0.06,2,automatic,nc,nc
2020-04-27T13:51:13.530Z,38.8414993,-122.8136673,0.9,0.91,md,19,49,0.01516,0.02,nc,nc73377375,2020-04-27T15:43:03.529Z,"8km WNW of Cobb, CA",earthquake,0.19,0.48,0.09,3,automatic,nc,nc
2020-04-27T13:50:56.650Z,38.047,-118.7526667,2.7,1.52,md,22,110,0.2824,0.06,nc,nc73377385,2020-04-29T00:27:05.162Z,"29km SE of Bodie, CA",earthquake,0.43,9.3,0.247,23,reviewed,nc,nc
2020-04-27T13:47:51.070Z,44.355,-115.17,9,2.3,ml,10,70,0.309,0.19,mb,mb80413409,2020-04-27T23:01:37.400Z,"71km ESE of Cascade, Idaho",earthquake,0.46,1.25,0.173,10,reviewed,mb,mb
2020-04-27T13:45:03.432Z,44.3612,-115.2124,10,2.5,ml,,61,0.296,0.52,us,us60009d8p,2020-04-27T15:22:26.040Z,"68km ESE of Cascade, Idaho",earthquake,2.4,2,0.059,38,reviewed,us,us
2020-04-27T13:41:03.721Z,44.3574,-115.2211,10,2.5,ml,,62,0.289,1.09,us,us60009d8m,2020-04-27T22:03:21.410Z,"67km ESE of Cascade, Idaho",earthquake,2.8,2,0.064,32,reviewed,us,us
2020-04-27T13:40:28.120Z,60.0805,-152.8226,107.7,1.4,ml,,,,0.35,ak,ak0205fde7y4,2020-04-27T13:44:31.465Z,"45km S of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-27T13:37:39.641Z,58.895,-154.4754,110.6,1.6,ml,,,,0.67,ak,ak0205fddloo,2020-04-27T13:50:43.253Z,"98km SSE of Old Iliamna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-27T13:34:34.198Z,60.6068,-151.2185,58.9,1.6,ml,,,,0.52,ak,ak0205fdcy6d,2020-04-27T13:42:50.118Z,"6km NNE of Kenai, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-27T13:33:02.289Z,36.5584,-116.3276,5.8,0.3,ml,16,110.14,0.088,0.1023,nn,nn00723796,2020-04-28T02:08:19.359Z,"49km NW of Pahrump, Nevada",earthquake,,1.8,0.65,6,reviewed,nn,nn
2020-04-27T13:31:07.740Z,38.036,-118.7853333,4.86,1.86,md,27,103,0.302,0.05,nc,nc73377370,2020-04-29T08:11:03.309Z,"28km SE of Bodie, CA",earthquake,0.25,7.72,0.236,27,reviewed,nc,nc
2020-04-27T13:31:07.381Z,60.7124,-152.1625,87.4,1.6,ml,,,,0.32,ak,ak0205fdc8wo,2020-04-27T13:34:17.148Z,"40km NE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-27T13:30:43.650Z,38.8154984,-122.777832,0.87,0.97,md,21,46,0.003157,0.05,nc,nc73377365,2020-04-27T15:01:10.283Z,"5km NNW of The Geysers, CA",earthquake,0.21,0.39,0.06,5,automatic,nc,nc
2020-04-27T13:29:14.840Z,44.5455,-111.1333333,14.3,0.89,ml,17,150,0.06464,0.17,uu,uu60382137,2020-04-27T14:31:35.680Z,"13km S of West Yellowstone, Montana",earthquake,0.65,0.91,0.138,2,reviewed,uu,uu
2020-04-27T13:24:31.460Z,17.9778,-66.9541,9,2.29,md,14,173,0.0749,0.24,pr,pr2020118014,2020-04-27T13:54:42.492Z,"4km W of Guanica, Puerto Rico",earthquake,0.59,0.9,0.24,7,reviewed,pr,pr
2020-04-27T13:24:01.941Z,36.8355,141.8811,39.94,4.3,mb,,150,2.935,0.44,us,us60009d8h,2020-04-27T15:20:01.040Z,"92km ESE of Iwaki, Japan",earthquake,9.9,8.7,0.105,26,reviewed,us,us
2020-04-27T13:21:54.534Z,59.41,-136.6503,0.4,2.6,ml,,,,1.25,ak,ak0205fda7dp,2020-04-27T13:25:05.077Z,"71km WNW of Haines, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-27T13:21:38.986Z,58.3759,-137.0835,10,2.5,ml,,152,0.613,0.66,us,us60009d8a,2020-04-27T15:18:22.040Z,"78km W of Gustavus, Alaska",earthquake,4.7,2,0.06,36,reviewed,us,us
2020-04-27T13:17:15.680Z,38.0455,-118.744,2.69,1.48,md,28,111,0.2788,0.07,nc,nc73377360,2020-04-29T02:34:07.318Z,"30km SE of Bodie, CA",earthquake,0.47,9.15,0.25,28,reviewed,nc,nc
2020-04-27T13:12:51.120Z,36.4980011,-121.2740021,30.69,1.42,md,6,232,0.08538,0.15,nc,nc73377355,2020-04-27T14:36:03.130Z,"9km NNE of Soledad, CA",earthquake,4.75,4.18,0.28,3,automatic,nc,nc
2020-04-27T13:11:00.830Z,38.0583344,-118.7693329,2.64,1.69,md,7,196,0.2839,0.04,nc,nc73377350,2020-04-28T02:08:05.426Z,"27km SE of Bodie, CA",earthquake,1.56,8.96,0.42,2,automatic,nc,nc
2020-04-27T13:10:06.482Z,59.8098,-151.9264,59.1,1.2,ml,,,,0.42,ak,ak0205fd7qso,2020-04-27T13:13:31.501Z,"6km NW of Anchor Point, Alaska",earthquake,,1.8,,,automatic,ak,ak
2020-04-27T13:08:54.021Z,61.6153,-141.1687,0,2.2,ml,,,,0.56,ak,ak0205fd7f17,2020-04-27T13:18:53.375Z,"174km E of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-04-27T13:04:31.090Z,44.3316667,-115.1896667,10.33,2.5,ml,11,70,0.282,0.25,mb,mb80413374,2020-04-27T23:06:46.400Z,"70km ESE of Cascade, Idaho",earthquake,0.57,1.25,0.072,10,reviewed,mb,mb
2020-04-27T12:59:43.390Z,38.8260002,-122.814003,2.07,0.56,md,9,85,0.004023,0.01,nc,nc73377345,2020-04-27T13:46:03.835Z,"7km NW of The Geysers, CA",earthquake,0.44,1.09,,1,automatic,nc,nc
2020-04-27T12:56:24.143Z,66.3169,-157.2151,0,1.5,ml,,,,1.06,ak,ak0205fcw7jq,2020-04-27T13:08:39.280Z,"67km SSW of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-27T12:51:23.210Z,38.8235016,-122.8349991,7.05,0.57,md,6,167,0.0003858,0.05,nc,nc73377340,2020-04-27T13:21:05.256Z,"8km NW of The Geysers, CA",earthquake,2.74,7.14,,1,automatic,nc,nc
2020-04-27T12:45:52.440Z,38.0153333,-112.1013333,10.87,2.29,ml,22,52,0.07054,0.24,uu,uu60382132,2020-04-27T13:17:07.640Z,"26km SSE of Junction, Utah",earthquake,0.57,0.9,0.107,8,reviewed,uu,uu
2020-04-27T12:36:00.578Z,61.4894,-147.7411,34.7,1.5,ml,,,,1.83,ak,ak0205fcrvcp,2020-04-27T12:39:42.990Z,"65km ESE of Lazy Mountain, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-27T12:34:13.980Z,17.9988,-66.8943,15,2.33,md,14,111,0.0281,0.15,pr,pr2020118013,2020-04-27T13:21:13.627Z,"2km SW of Palomas, Puerto Rico",earthquake,0.45,0.81,0.22,5,reviewed,pr,pr
2020-04-27T12:20:13.000Z,35.6643333,-117.4621667,2.64,0.82,ml,24,90,0.1261,0.18,ci,ci39407264,2020-04-28T02:29:01.010Z,"13km SSW of Searles Valley, CA",earthquake,0.26,0.72,0.15,10,reviewed,ci,ci
2020-04-27T12:16:07.400Z,44.5556667,-111.135,12.15,0.09,md,9,149,0.05579,0.11,uu,uu60382127,2020-04-27T14:33:41.420Z,"12km SSW of West Yellowstone, Montana",earthquake,0.67,0.9,0.169,5,reviewed,uu,uu
2020-04-27T12:15:27.250Z,35.949,-117.3575,2.34,1.22,ml,30,51,0.08355,0.19,ci,ci39407256,2020-04-28T19:57:54.540Z,"21km NNE of Searles Valley, CA",earthquake,0.23,0.5,0.174,12,reviewed,ci,ci
2020-04-27T12:13:27.220Z,19.0348,-68.7133,18,3.66,md,17,164,0.539,0.97,pr,pr2020118011,2020-04-27T13:17:21.040Z,"30km NNW of Otra Banda, Dominican Republic",earthquake,2.64,6.71,0.08,13,reviewed,pr,pr
2020-04-27T12:10:13.710Z,17.9688,-66.9335,8,2.23,md,18,181,0.0547,0.2,pr,pr2020118012,2020-04-27T13:20:08.979Z,"2km W of Guanica, Puerto Rico",earthquake,0.49,0.95,0.17,4,reviewed,pr,pr
2020-04-27T12:09:27.006Z,61.3235,-149.8338,28.2,1.5,ml,,,,1.04,ak,ak0205fcm51r,2020-04-27T12:15:58.106Z,"12km NNE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-27T12:05:16.269Z,35.56683333,-97.07766667,6.17,2.46,ml,98,24,0,0.2,ok,ok2020igru,2020-04-27T18:01:48.311Z,"11km NE of Harrah, Oklahoma",earthquake,,0.3,0.22,42,reviewed,ok,ok
2020-04-27T11:54:13.357Z,58.3185,-154.5566,51.5,0.5,ml,,,,0.73,ak,ak0205fcabo8,2020-04-27T11:58:53.610Z,"93km NNW of Larsen Bay, Alaska",earthquake,,2.4,,,automatic,ak,ak
2020-04-27T11:52:14.009Z,40.6125,-119.4277,0.2,1.1,ml,5,330.18,0.5,0.1587,nn,nn00723825,2020-04-28T02:08:44.156Z,"5km NW of Gerlach-Empire, Nevada",earthquake,,21.1,0.39,3,reviewed,nn,nn
2020-04-27T11:49:28.839Z,36.869,-97.44333333,7.81,2.51,ml,62,97,0,0.27,ok,ok2020igrg,2020-04-27T13:48:58.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,,1,0.18,27,reviewed,ok,ok
2020-04-27T11:48:11.159Z,60.7588,-151.939,71,0.9,ml,,,,0.63,ak,ak0205fc915n,2020-04-27T11:51:31.335Z,"36km WNW of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-27T11:46:49.240Z,33.4171667,-116.6103333,6.63,-0.07,ml,10,100,0.07763,0.1,ci,ci39407248,2020-04-27T11:50:25.475Z,"15km N of Warner Springs, CA",earthquake,0.32,0.81,0.063,4,automatic,ci,ci
2020-04-27T11:46:49.200Z,44.3228333,-115.159,8.7,2.63,ml,16,66,0.29,0.21,mb,mb80413354,2020-04-27T22:10:32.890Z,"73km ESE of Cascade, Idaho",earthquake,0.48,1.15,0.173,12,reviewed,mb,mb
2020-04-27T11:42:25.750Z,40.7625,-112.0746667,8.93,0.34,md,9,113,0.009397,0.11,uu,uu60382117,2020-04-27T15:00:57.580Z,"6km NNE of Magna, Utah",earthquake,0.46,0.97,0.057,5,reviewed,uu,uu
2020-04-27T11:38:14.315Z,61.878,-149.3309,0.3,2.9,ml,,,,0.99,ak,ak0205fc6w7u,2020-04-28T11:39:56.896Z,"14km NNW of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-27T11:35:35.740Z,33.4893333,-116.4831667,8.07,0.47,ml,18,102,0.07886,0.2,ci,ci39407232,2020-04-27T20:19:10.033Z,"19km ESE of Anza, CA",earthquake,0.37,1.03,0.153,12,reviewed,ci,ci
2020-04-27T11:27:40.212Z,61.4249,-150.0109,33.9,1.1,ml,,,,0.09,ak,ak0205fc4ld0,2020-04-27T11:31:04.304Z,"11km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-27T11:23:39.619Z,35.56216667,-97.08216667,6.17,0.94,ml,26,68,0.01709664506,0.13,ok,ok2020igqk,2020-04-27T15:02:13.930Z,"10km NE of Harrah, Oklahoma",earthquake,,0.3,0.19,6,reviewed,ok,ok
2020-04-27T11:17:40.460Z,33.3765,-116.8891667,5.2,1.43,ml,53,26,0.03184,0.25,ci,ci39407224,2020-04-27T14:43:51.020Z,"3km NW of Palomar Observatory, CA",earthquake,0.24,0.86,0.119,26,reviewed,ci,ci
2020-04-27T11:13:28.890Z,37.297,71.4437,137.95,4.6,mb,,72,1.914,0.84,us,us60009d6v,2020-04-27T12:13:26.040Z,"23km SSW of Khorugh, Tajikistan",earthquake,5.9,9.6,0.223,6,reviewed,us,us
2020-04-27T11:11:44.170Z,35.8693333,-117.6956667,2.81,0.38,ml,9,86,0.08271,0.11,ci,ci39407216,2020-04-27T11:15:32.929Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.42,0.087,5,automatic,ci,ci
2020-04-27T11:08:45.394Z,38.0491,-118.7538,9.6,1.1,ml,11,87.53,0.282,0.18,nn,nn00723789,2020-04-28T02:08:02.894Z,"47km ESE of Bridgeport, California",earthquake,,2.7,0.3,8,reviewed,nn,nn
2020-04-27T10:58:09.960Z,47.7435,-113.8033333,3.41,-0.25,md,6,246,0.185,0.06,mb,mb80413659,2020-04-27T23:36:46.470Z,"27km ENE of Polson, Montana",earthquake,1.18,5.68,0.057,2,reviewed,mb,mb
2020-04-27T10:52:10.440Z,44.7285,-111.2458333,13.31,0.01,md,8,142,0.0195,0.14,uu,uu60382112,2020-04-27T15:03:34.040Z,"13km WNW of West Yellowstone, Montana",earthquake,0.87,1.42,0.056,3,reviewed,uu,uu
2020-04-27T10:46:20.060Z,37.4418335,-118.9813309,21.04,1.85,md,21,172,0.1674,0.03,nc,nc73377330,2020-04-28T02:08:00.908Z,"22km S of Mammoth Lakes, CA",earthquake,0.72,1.69,0.15,16,automatic,nc,nc
2020-04-27T10:38:23.680Z,33.4916667,-116.5028333,7.1,0.61,ml,28,58,0.06975,0.14,ci,ci39407192,2020-04-27T13:22:14.360Z,"17km ESE of Anza, CA",earthquake,0.21,0.59,0.159,16,reviewed,ci,ci
2020-04-27T10:36:45.526Z,62.2842,-150.8946,62.7,1.5,ml,,,,0.45,ak,ak0205fbl3mc,2020-04-27T10:47:15.689Z,"40km W of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-27T10:33:25.960Z,34.1071667,-117.1916667,3.42,0.92,ml,35,77,0.02667,0.16,ci,ci39407184,2020-04-28T22:50:05.590Z,"3km SSE of Highland, CA",earthquake,0.21,0.63,0.125,21,reviewed,ci,ci
2020-04-27T10:32:27.958Z,37.7572,-114.5074,7,1.1,ml,6,88.47,0.191,0.0197,nn,nn00723786,2020-04-27T18:36:37.573Z,"15km N of Caliente, Nevada",earthquake,,8.8,0.93,4,reviewed,nn,nn
2020-04-27T10:31:39.885Z,61.5884,-151.0329,50.1,1.6,ml,,,,0.73,ak,ak0205fbk0lq,2020-04-27T10:43:54.110Z,"55km WSW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-04-27T10:25:49.110Z,44.2865,-115.102,5.41,2.15,ml,10,67,0.297,0.26,mb,mb80413344,2020-04-27T22:42:05.040Z,"73km WSW of Challis, Idaho",earthquake,0.59,1.63,0.271,6,reviewed,mb,mb
2020-04-27T10:21:50.750Z,19.2716,-67.1688,17,3.39,md,13,293,0.8062,0.33,pr,pr2020118010,2020-04-27T10:40:49.821Z,"86km N of Isabela, Puerto Rico",earthquake,6.01,12.06,0.03,8,reviewed,pr,pr
2020-04-27T10:21:24.500Z,35.8245,-117.67,4.96,1.14,ml,27,51,0.05956,0.13,ci,ci39407176,2020-04-28T19:00:59.356Z,"23km N of Ridgecrest, CA",earthquake,0.14,0.31,0.125,15,reviewed,ci,ci
2020-04-27T10:13:54.660Z,35.8251667,-117.6615,6.82,1.57,ml,33,54,0.05285,0.11,ci,ci39407168,2020-04-28T18:53:24.910Z,"23km N of Ridgecrest, CA",earthquake,0.12,0.28,0.14,23,reviewed,ci,ci
2020-04-27T10:13:48.540Z,35.8205,-117.6505,8.62,0.93,ml,11,117,0.04333,0.1,ci,ci39407160,2020-04-28T22:22:43.290Z,"22km N of Ridgecrest, CA",earthquake,0.33,0.65,0.236,6,reviewed,ci,ci
2020-04-27T10:07:46.020Z,33.9631667,-117.555,3.83,1.28,ml,39,56,0.04169,0.16,ci,ci39407152,2020-04-27T13:23:18.140Z,"4km N of Norco, CA",earthquake,0.19,0.52,0.166,29,reviewed,ci,ci
2020-04-27T10:06:51.820Z,19.421833,-155.3029938,2.68,1.74,ml,34,56,0.0112,0.17,hv,hv71490797,2020-04-27T10:12:26.090Z,"6km W of Volcano, Hawaii",earthquake,0.26,0.27,0.21,8,automatic,hv,hv
2020-04-27T10:05:47.212Z,38.069,-118.7594,7.1,1.2,ml,9,142.05,0.271,0.1961,nn,nn00723824,2020-04-28T02:08:42.118Z,"46km ESE of Bridgeport, California",earthquake,,5.5,0.06,3,reviewed,nn,nn
2020-04-27T09:52:25.760Z,33.9623333,-117.5553333,4.07,0.91,ml,27,56,0.04248,0.15,ci,ci39407144,2020-04-27T13:23:38.224Z,"4km N of Norco, CA",earthquake,0.23,0.52,0.154,27,reviewed,ci,ci
2020-04-27T09:52:15.730Z,35.8111667,-117.6315,6.3,0.75,ml,12,72,0.028,0.15,ci,ci39407136,2020-04-27T13:23:26.359Z,"21km WNW of Searles Valley, CA",earthquake,0.37,0.67,0.156,8,reviewed,ci,ci
2020-04-27T09:50:31.370Z,47.556,-114.1468333,5.84,-0.58,md,5,139,0.111,0.04,mb,mb80413654,2020-04-27T23:34:06.440Z,"4km NW of Ronan, Montana",earthquake,0.33,1.98,0.067,2,reviewed,mb,mb
2020-04-27T09:49:03.000Z,19.212,-155.4458333,37.19,2.04,md,41,120,0.05224,0.1,hv,hv71490752,2020-04-27T23:39:04.890Z,"3km ENE of Pahala, Hawaii",earthquake,0.58,0.61,0.116,20,reviewed,hv,hv
2020-04-27T09:42:52.064Z,63.3006,-149.7005,96.8,1.4,ml,,,,0.49,ak,ak0205fb0ytn,2020-04-27T09:50:52.112Z,"38km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-27T09:27:13.630Z,19.221,-155.397,32.4,2.75,md,60,149,0.01642,0.11,hv,hv71490722,2020-04-27T10:26:59.533Z,"8km ENE of Pahala, Hawaii",earthquake,0.43,0.55,0.177,24,reviewed,hv,hv
2020-04-27T09:16:59.470Z,63.1028,-150.9074,134.7,1.9,ml,,,,0.35,ak,ak0205favi30,2020-04-27T09:29:27.266Z,"95km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-27T09:13:35.359Z,63.0379,-151.3663,0,1.4,ml,,,,0.91,ak,ak0205faupr5,2020-04-27T09:25:45.593Z,"102km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-27T09:12:18.420Z,37.5888333,-118.8393333,1.04,0.24,md,12,202,0.008209,0.11,nc,nc73377325,2020-04-28T23:39:03.815Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.47,0.6,0.228,12,reviewed,nc,nc
2020-04-27T08:58:06.360Z,54.1378333,-165.991,3.04,-0.63,ml,7,90,0.01993,0.25,av,av70890069,2020-04-29T16:10:30.160Z,"14km W of Akutan, Alaska",earthquake,0.36,0.78,0.432,7,reviewed,av,av
2020-04-27T08:50:40.240Z,19.236166,-155.4210052,32.16,1.94,ml,49,120,0.02225,0.12,hv,hv71490682,2020-04-27T08:56:16.660Z,"7km ENE of Pahala, Hawaii",earthquake,0.47,0.68,0.29,3,automatic,hv,hv
2020-04-27T08:49:33.700Z,58.1983333,-155.3288333,2.29,-0.18,ml,4,211,0.01171,0.1,av,av70890074,2020-04-29T16:14:34.100Z,"95km SE of King Salmon, Alaska",earthquake,1.05,0.6,0.077,3,reviewed,av,av
2020-04-27T08:44:14.434Z,63.5045,-148.1919,4.2,1.3,ml,,,,0.86,ak,ak0205fafvqb,2020-04-27T08:50:46.319Z,"39km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-27T08:42:18.710Z,33.1718333,-116.4763333,6.69,0.52,ml,10,123,0.1082,0.2,ci,ci39407128,2020-04-27T13:23:52.227Z,"13km SW of Borrego Springs, CA",earthquake,0.66,1.33,0.345,6,reviewed,ci,ci
2020-04-27T08:40:38.884Z,-3.276,151.6175,10,5.4,mww,,70,1.06,0.98,us,us60009d5p,2020-04-28T08:42:35.059Z,"100km WNW of Namatanai, Papua New Guinea",earthquake,5.5,1.9,0.08,15,reviewed,us,us
2020-04-27T08:33:28.730Z,35.566,-97.077,6.58,2,ml,96,35,0,0.17,ok,ok2020igku,2020-04-27T14:11:50.161Z,"11km NE of Harrah, Oklahoma",earthquake,,0.3,0.22,39,reviewed,ok,ok
2020-04-27T08:30:37.320Z,40.7075,-112.0688333,6.53,0.85,ml,24,64,0.0317,0.18,uu,uu60382107,2020-04-27T13:33:09.570Z,"2km E of Magna, Utah",earthquake,0.36,0.79,0.482,2,reviewed,uu,uu
2020-04-27T08:28:09.810Z,33.597,-116.8048333,5.72,0.22,ml,17,80,0.03416,0.15,ci,ci39407120,2020-04-27T13:25:24.370Z,"13km WNW of Anza, CA",earthquake,0.36,0.74,0.2,8,reviewed,ci,ci
2020-04-27T08:25:00.910Z,37.4748333,-118.769,10.8,0.74,md,19,123,0.1245,0.05,nc,nc73377320,2020-04-28T23:37:04.340Z,"12km SW of Toms Place, CA",earthquake,0.33,0.97,0.13,17,reviewed,nc,nc
2020-04-27T08:18:17.026Z,59.4558,-136.548,7.2,2.4,ml,,,,1.07,ak,ak0205faabba,2020-04-27T08:21:20.348Z,"67km WNW of Haines, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-27T08:15:17.140Z,33.5788333,-116.8075,6.33,0.35,ml,27,57,0.03914,0.1,ci,ci39407112,2020-04-28T22:14:55.460Z,"13km WNW of Anza, CA",earthquake,0.16,0.35,0.068,11,reviewed,ci,ci
2020-04-27T08:14:11.231Z,17.739,-66.9624,24.06,3.1,ml,,222,0.242,0.57,us,us60009d5e,2020-04-27T11:12:18.976Z,"26km SSW of Guanica, Puerto Rico",earthquake,7.5,8.2,0.063,33,reviewed,us,us
